Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Afghanistan,AFG,..,..,23.7436639877543,24.390873626371,22.8106627361766,22.1370413719574,20.6343227166798,25.7403140382882,26.4201990873207,22.04289675285,25.7739707414784,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Albania,ALB,..,24.5153606554554,18.2267654155688,18.7667991750788,19.5651762173868,19.9901536913842,19.7802245227192,19.8499758692673,19.0221428367873,18.4409306163631,18.4723574713472,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Algeria,DZA,..,8.39505053094291,8.11059043573339,8.77068635508419,9.85111712761217,10.2863994521574,11.5787146802361,12.2200931519275,11.7558851887562,11.8402331278145,12.3803742846933,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Angola,AGO,..,5.66468956353548,5.84568096888111,6.06963007473451,6.50749253992601,7.5470567791822,9.12253447070414,9.83116860869255,10.016995912763,8.6077417624351,6.66011878490209,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Antigua and Barbuda,ATG,1.7806330960768,1.59689852993905,1.93318183889934,1.898847481064,2.01729829368227,1.65576063634316,1.61232672128831,1.56801881003821,1.79359865171034,1.73655250377787,1.76007844360751,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Argentina,ARG,8.12367620787489,4.67991094417297,6.99873377022519,5.7817442068501,6.05291843670451,6.71270351428559,5.1566859021408,6.26456582010254,5.23162237679092,5.29647212446225,6.08839713100776,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Armenia,ARM,..,..,..,17.9126819526397,18.4347628834968,18.0720363470662,17.2231200318056,16.39047353385,14.9942601242776,13.9423116554146,11.9883560296292,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Aruba,ABW,..,0.410021828071138,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Australia,AUS,4.20913187738325,3.11906818178381,2.27654236627696,2.25474804896169,2.27890649460036,2.21622365548348,2.37264411384703,2.40312299408568,2.70442489124027,2.45834595577098,2.12159698465698,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Austria,AUT,3.09711987382272,1.64730021298979,1.40191493427276,1.3485513899381,1.25472121594195,1.20074056404147,1.1297901935645,1.11031647926172,1.21059315171016,1.13438306003741,1.08562333151095,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Azerbaijan,AZE,26.5006821282401,16.0848646701003,5.07622595138436,5.13976950772418,5.3662644804235,5.31940671805552,6.17763883780802,5.60511177455763,5.60736901068842,5.21238076212356,5.71687418126615,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,"Bahamas, The",BHS,2.2085281111813,1.34464685685702,1.09230471329484,1.07271116086003,0.919722947655274,0.84056301522733,0.82402568569184,0.873538164899191,0.767771221789011,0.678078036568603,0.597990985948685,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Bahrain,BHR,0.949346076458753,..,0.290850277264325,0.275737043040234,0.274789045054941,0.299909668641636,0.316230179939426,0.332168625493488,0.29059524041583,0.289107982149189,0.281718302381781,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Bangladesh,BGD,30.489833096135,22.7181480755923,16.8099867573503,16.1775631728154,15.4932779979784,15.3516208986344,14.7829964369364,14.0455462197579,13.4134659962126,13.0743171021391,12.6802716368639,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Barbados,BRB,3.4445268099827,1.99542408890342,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Belarus,BLR,22.9468822170901,12.0968271694147,8.00175755504565,8.13105224877181,6.80912226763989,7.30299492661078,6.28329656129848,6.89528062433517,7.56580253848292,6.59010772590188,6.78452797500904,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Belgium,BEL,..,1.17600527973714,0.648034219951815,0.781226734946645,0.681174913459581,0.637835968092569,0.6864147804639,0.628433475870949,0.665181842962702,0.565288951768757,0.626245135218509,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Belize,BLZ,17.2541393368695,14.6496845141518,11.6504312705367,13.425569636877,13.7117797897936,13.7605394515275,12.8560186796612,10.420708692468,11.2042987041272,9.56340850790936,9.56339377412464,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Benin,BEN,34.6549453638938,23.5412339925262,25.7970008253273,25.7689758312295,25.2754046390823,25.6184529738008,26.3920850925037,27.7536354980493,28.4890165271853,28.0872656381244,26.8758016262676,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Bermuda,BMU,..,0.668952155022428,0.312941026259641,0.281396534564362,0.328283343819346,0.211116703055883,0.227889496811275,0.307018452846711,0.274700811333467,0.235039129585599,0.219090759319107,..
